,0,1,2,3,4,5,6,7,8,9,10,11,File Path,Quality,Root Note
32,5.0486153e-05,5.6645422e-05,4.1081414e-05,1.21967505e-05,2.5093927e-05,4.247374e-05,4.5991346e-05,4.4483586e-05,3.2707932e-05,5.7021032e-05,2.796963e-05,6.301768e-05,data/chords/aug/G-4-aug-chord-1.wav,aug,G
33,3.519084e-05,5.5209548e-05,5.38035e-05,2.8710883e-05,2.7880717e-05,6.579946e-05,2.941481e-05,3.109989e-05,3.2912412e-05,3.8518316e-05,1.991232e-05,2.1137274e-05,,,
34,0.0021680691,0.000537209,8.5624466e-05,0.0035364688,0.0021813947,6.0591887e-05,0.00076758163,0.002506763,0.0018858598,4.801915e-05,0.002246504,3.5865505e-05,,,
35,3.519084e-05,5.5209548e-05,5.38035e-05,2.8710883e-05,2.7880717e-05,6.579946e-05,2.941481e-05,3.109989e-05,3.2912412e-05,3.8518316e-05,1.991232e-05,2.1137274e-05,,,
36,0.00012369889,0.00012474852,0.002133176,0.0035597098,7.056907e-05,6.779393e-05,0.0022093297,0.0022915713,4.2458407e-05,7.6843775e-05,0.0023290415,0.002155138,data/chords/min/E-1-min-chord-1.wav,min,E
37,5.15653e-05,5.2097403e-05,2.1427255e-05,7.725912e-06,2.0538246e-05,3.0233301e-05,1.9058207e-05,3.259092e-05,5.0633258e-05,1.7095485e-05,2.7132593e-05,1.4609501e-05,,,
38,0.00062181876,0.0002645567,0.010239506,0.00020164596,0.000114558556,0.0077822832,0.00018503537,0.00026060804,0.0046298145,0.00010511596,6.811707e-05,4.44033e-05,,,
39,0.0001796252,0.0002555342,0.011057817,0.00027513498,0.00014265071,0.0036548474,0.005580266,3.2342035e-05,4.9274557e-05,0.002443475,0.0025302982,4.5087854e-05,,,
40,1.4514219e-05,1.0245046e-05,2.8836263e-05,1.1974982e-05,2.3109553e-05,2.4180013e-05,2.253261e-05,5.9292302e-05,0.00013590064,9.670313e-05,3.9985323e-05,8.163596e-05,,,
41,0.0001796252,0.0002555342,0.011057817,0.00027513498,0.00014265071,0.0036548474,0.005580266,3.2342035e-05,4.9274557e-05,0.002443475,0.0025302982,4.5087854e-05,,,
42,0.0047276085,0.00029551677,0.0034519162,0.00094756676,0.003312764,0.0001234442,0.0035583526,0.0010028593,0.0036832732,0.00012136944,0.0021617587,0.0010704558,,,
43,5.7155867e-05,4.7568643e-05,3.314589e-05,2.6249609e-05,2.5731031e-05,1.3948393e-05,1.7638435e-05,4.1282357e-05,2.410159e-05,4.8095604e-05,2.3559089e-05,1.6406499e-05,data/chords/maj/Bb-3-maj-chord-2.wav,maj,Bb
44,0.0051018205,0.00011875059,8.917778e-05,6.1082515e-05,0.0022807096,0.0063119195,0.000118186625,0.0024406253,6.133538e-05,0.0013437872,3.6182857e-05,3.898376e-05,,,
45,6.6573455e-05,5.671131e-05,7.63005e-05,4.4336477e-05,3.4204248e-05,1.7517496e-05,5.054848e-05,3.5183803e-05,4.460861e-05,4.332088e-05,0.00012818343,0.0047601815,,,
46,1.47794e-05,1.0541177e-05,4.9958276e-06,2.6362908e-05,2.15195e-05,2.5376004e-05,3.1035426e-05,3.558963e-05,1.9136432e-05,1.4592237e-05,3.103244e-05,2.4999403e-05,,,
47,0.00040056877,0.00043962058,0.0003243325,0.007470553,0.00020653718,0.00016543604,0.005798131,0.000422939,6.907643e-05,0.00022336541,0.006271145,0.0007020875,,,
48,1.6866114e-05,1.1628931e-05,2.476244e-05,3.228571e-05,2.6709315e-05,5.2338783e-05,2.3488721e-05,2.8916706e-05,5.1551586e-05,5.2102932e-05,2.8572898e-05,5.1031682e-05,,,
49,0.00034338923,0.00021327329,0.007571297,0.00022533722,0.00022687709,0.00012824137,0.004628539,4.3602486e-05,4.5530036e-05,4.0662086e-05,0.0020824068,3.274561e-05,,,
50,0.023938438,0.0006374362,0.00012764358,0.00026826226,0.010734504,0.00015464408,6.789757e-05,0.00016536716,0.0039692787,6.324422e-05,7.65446e-05,0.0028445404,,,
51,4.7582755e-05,5.1591946e-05,3.3033884e-05,3.9930674e-05,3.2919288e-05,6.291708e-05,3.68102e-05,4.9849386e-05,5.405502e-05,3.306675e-05,4.1239124e-05,5.7693953e-05,data/chords/dim/C-1-dim-chord-2.wav,dim,C
52,0.0019939546,0.0026054436,0.001332155,0.003455677,0.00470325,0.0016686453,0.0052322717,0.005217502,0.0002315704,0.004483667,0.001557268,0.0002503117,,,
53,0.00035484612,0.00038139298,0.00019034605,0.008931716,0.00024546747,0.00030902663,0.0071714004,0.00018889128,0.00014700071,0.004247752,6.5523906e-05,7.489902e-05,,,
54,9.368755e-05,4.939291e-05,0.000106552936,8.1941405e-05,0.00012624268,9.5834555e-05,0.00011005169,0.005014177,0.0002972956,6.5387445e-05,6.2049156e-05,0.00017443814,,,
55,0.022648543,0.00069076836,0.00014054969,0.0001459051,0.00015897842,6.318383e-05,0.005158383,0.00020546421,0.00012116722,0.003055879,6.604605e-05,3.8105292e-05,,,
56,9.0078385e-05,3.106549e-05,6.0771847e-05,4.289862e-05,5.484308e-05,6.032655e-05,5.7490837e-05,7.5989876e-05,4.4335302e-05,5.1137777e-05,2.4883104e-05,3.2240587e-05,,,
57,0.00011250964,0.0021435448,0.004284154,0.000115252704,5.152991e-05,0.002762053,0.0025168818,3.0544088e-05,3.5718025e-05,0.0024280061,0.001824101,3.580204e-05,,,
58,1.5137841e-05,2.6197718e-05,2.7446033e-05,2.3145654e-05,3.3144646e-05,2.4183191e-05,3.7329602e-05,2.0482204e-05,1.5157256e-05,3.0614043e-05,9.301127e-06,5.5667504e-05,data/chords/min/Eb-6-min-chord-0.wav,min,Eb
59,0.0006489355,0.000113188515,0.00020675674,0.00021576414,0.009965139,0.00017174105,0.00013317438,0.0036976484,3.701225e-05,6.921533e-05,3.8300055e-05,0.004095992,,,
60,0.0039741183,8.867969e-05,0.0028418622,0.0006866657,0.0028461663,0.0012570046,8.103747e-05,0.0046614874,0.000643973,0.0033041195,0.001869237,0.0008715763,,,
61,0.00014119572,0.00010415636,6.406416e-05,8.257013e-05,7.088658e-05,4.475072e-05,5.9875423e-05,5.058705e-05,4.7275003e-05,4.032423e-05,0.0001868221,0.0055216104,,,
62,9.9885954e-05,2.4279021e-05,4.4963654e-05,5.9865797e-05,3.5317385e-05,4.1807547e-05,3.87049e-05,6.685963e-05,2.4877063e-05,3.8185168e-05,3.3766046e-05,2.846344e-05,,,
63,0.004350308,9.42381e-05,0.00018200328,0.0021777365,5.4548324e-05,0.0014128223,0.002356615,0.004128845,0.0006791011,0.0035597247,0.0020407916,0.000249718,,,
64,0.0020550764,0.0017902832,4.2080836e-05,0.000115934134,0.002246245,4.1838888e-05,0.0020453278,0.0022459538,2.8613862e-05,0.0011450392,0.0014245509,5.049712e-05,data/chords/dim/F-6-dim-chord-1.wav,dim,F
65,0.024108548,0.00044024977,0.00015292731,0.0068163574,0.00016713992,0.00013814977,0.00012568553,0.00017806662,0.00016454638,0.004716851,0.0002847828,5.3302978e-05,,,
66,5.509668e-05,2.8992317e-05,6.952748e-05,5.2849362e-05,4.3415468e-05,1.8474093e-05,3.9937342e-05,2.7747361e-05,2.1812722e-05,2.8179093e-05,3.2718806e-05,1.9673467e-05,,,
67,0.00022291897,0.0001553475,0.008392095,0.00029762244,0.00024927905,0.0003005684,0.005200346,0.0003185725,3.9099432e-05,0.00015863373,0.00551911,0.00059914344,data/chords/min/A-1-min-chord-1.wav,min,A
68,0.00010723147,0.0028248222,8.2580256e-05,0.00014225769,0.0034629928,0.002123694,4.7008718e-05,4.2481995e-05,0.0018468586,0.001182316,3.4122124e-05,0.0026482055,,,
69,0.00053428864,0.029106423,0.00044656315,0.00015821906,0.008701768,0.00019580263,0.00017638253,0.00017175832,0.00016908598,0.0031945982,8.6858105e-05,8.4288535e-05,,,
70,3.128967e-05,1.9653902e-05,2.4210744e-05,2.5586587e-05,2.262482e-05,2.5152623e-05,6.635487e-06,1.2759441e-05,2.054502e-05,5.1886946e-06,8.907318e-06,1.7636035e-05,,,
71,0.0006406739,0.00013828324,0.00015946566,0.0002531515,0.008999546,0.00019258133,0.00016955526,0.00010543719,0.0032974505,4.3500717e-05,3.56626e-05,0.003659231,,,
72,3.798701e-05,3.8638696e-05,5.5784993e-05,7.479494e-05,3.3924338e-05,2.542477e-05,7.190499e-05,2.9833818e-05,3.0871663e-05,3.0982723e-05,3.870167e-05,1.864535e-05,,,
73,7.400561e-05,3.6239984e-05,0.0022129877,0.006440403,0.00012976398,6.0956572e-05,0.0020729546,0.0020976702,2.3747496e-05,3.741192e-05,0.0018358199,0.0022401144,,,
74,0.00011278449,8.5849926e-05,0.00017510509,0.0028903428,7.180516e-05,7.0723356e-05,0.0020847474,0.0020339917,0.001534876,9.3174465e-05,0.0022330529,0.0002519043,,,
75,4.4967728e-05,2.0773094e-05,8.664054e-06,3.2017117e-05,3.0337727e-05,2.1228549e-05,3.532195e-05,4.8969065e-05,1.9934516e-05,2.3944815e-05,1.9275847e-05,2.1855627e-05,,,
76,4.137681e-05,2.2845406e-05,3.0236977e-05,2.3556708e-05,3.3310807e-05,2.9805451e-05,2.2543532e-05,3.9805698e-05,2.6271045e-05,2.703044e-05,2.2019563e-05,1.1265126e-05,,,
77,0.00010964428,0.00016511326,0.0024548485,0.0041869325,5.3574135e-05,0.0029307862,5.489137e-05,0.0026377237,4.593502e-05,4.8967147e-05,0.0027048253,0.0025104987,,,
78,0.0014645796,0.004633981,0.00018922196,0.00044314156,0.0008293277,0.0023492277,6.3118765e-05,0.0040954654,0.002003784,0.0036022183,0.000107584616,0.0018830436,,,
79,9.494637e-05,0.004630536,0.0004915939,4.6699624e-05,0.0008039841,0.0024827204,0.0033058226,0.00014792752,0.0032805197,0.0005781436,0.00016176241,0.002864135,,,
80,0.0005810911,0.00025546257,0.000104598956,0.005678464,0.0002365976,0.00020142742,0.00016869808,0.0052758134,0.00030187305,6.225303e-05,3.3745222e-05,0.0017709496,data/chords/maj/F-1-maj-chord-2.wav,maj,F
81,0.00010441691,0.0008651397,0.0029604821,0.0029544374,0.0015220771,0.0035780908,0.003867019,0.00011034997,0.0038835928,0.00018131394,0.00028543544,0.0012172242,,,
82,0.00013646237,0.0019885309,0.0025298744,0.0036305306,5.4109223e-05,0.0029071555,0.0022203105,0.002155363,0.00010078664,4.6647758e-05,0.0022175456,4.0742776e-05,,,
83,0.004159883,5.5096123e-05,0.00015895718,0.00062073045,0.0022504488,0.0012596308,0.00010185887,0.0032622884,0.00060700864,0.0032007815,0.00182067,0.00012655243,,,
84,0.0002208942,0.0002917336,0.00023911615,0.00026612048,0.009659702,0.00027251072,0.0002531162,0.00025658685,0.005851132,0.0003737474,6.597753e-05,8.144026e-05,,,
85,0.0051093656,0.0008833356,0.00053359836,0.0029102738,0.0015410176,0.0038319854,0.0038798577,9.837276e-05,0.003969369,0.00017370855,0.002379164,0.001229559,data/chords/min/B-5-min-chord-1.wav,min,B
86,1.1666718e-05,3.2198517e-05,1.9574867e-05,1.351187e-05,2.9375338e-05,1.5042278e-05,1.4059062e-05,1.36146655e-05,7.95714e-06,2.3988321e-05,2.2674862e-05,2.0341333e-05,,,
87,0.0046184612,0.0030910233,0.004605397,0.0031785322,0.00052175793,0.0037888936,0.0004843849,0.0006370022,0.001134445,0.0015168596,0.0010093699,0.0014755779,,,
88,4.704066e-05,3.8989507e-05,2.9304796e-05,2.732441e-05,2.0700589e-05,2.2168513e-05,4.106903e-05,2.1983638e-05,4.7763264e-05,2.9815432e-05,1.7865446e-05,5.353149e-05,,,
89,9.488451e-05,0.00012563044,0.00016515843,0.002299415,0.00010418925,0.0063040205,0.0021152913,5.6524743e-05,0.0017447276,4.305409e-05,2.4590605e-05,0.0013992831,,,
90,0.0005053332,0.02498306,0.00055140187,0.00046523474,0.00019741406,0.0056336997,0.0001420134,0.00017445497,0.004437468,0.000269297,5.0525687e-05,5.6448403e-05,,,
91,0.00021789015,0.00010988769,0.00029569183,0.00044960814,0.00024820893,0.007030801,0.00016342597,0.00015050506,0.005578748,0.00035356925,6.5858316e-05,0.00021879972,data/chords/aug/G-1-aug-chord-2.wav,aug,G
92,4.899584e-05,3.1750467e-05,2.3330886e-05,2.6374375e-05,1.796719e-05,2.9050194e-05,8.683399e-06,2.3156052e-05,2.0548972e-05,2.3092323e-05,1.6518927e-05,1.007124e-05,,,
93,0.00011762816,6.5995235e-05,6.466825e-05,0.00010780614,4.8916176e-05,4.3973712e-05,5.8128444e-05,4.4990866e-05,1.4647927e-05,4.436775e-05,4.8023936e-05,3.5151414e-05,,,
94,0.00010358029,0.00023305557,0.0001791895,0.008031964,0.00017214594,0.00015492791,0.0050932807,2.9833996e-05,7.821591e-05,3.0249043e-05,0.0036289236,6.239233e-05,data/chords/aug/F#-2-aug-chord-2.wav,aug,F#
95,0.00016236637,0.0021502075,0.004335945,9.2807924e-05,7.430106e-05,9.736866e-05,0.0023129513,3.2504333e-05,4.8360736e-05,0.0024534683,0.0016726088,0.001456195,,,
96,0.00051220646,5.8556838e-05,0.0024107138,3.6246645e-05,0.003347096,0.0028139022,0.003803539,0.00077107456,0.000112611444,0.002263158,0.00027458728,0.0016181709,,,
97,2.6753889e-05,2.695393e-05,3.8304355e-05,2.3097013e-05,3.298238e-05,1.1568215e-05,7.920185e-06,2.0934001e-05,1.0696695e-05,2.8035382e-05,2.9675413e-05,3.2261498e-05,,,
98,0.0007831997,0.02931141,0.0005728567,0.00020479405,0.00018074975,0.00015931566,0.0053199064,0.00026106279,0.00017277432,0.0032191174,6.8625195e-05,7.5863376e-05,data/chords/aug/A-3-aug-chord-0.wav,aug,A
99,0.00039590432,0.00020276131,0.008094003,0.00025388168,0.00019804155,0.00014289591,0.000121524834,0.003589872,3.8633694e-05,5.0546703e-05,0.0022440716,3.271663e-05,data/chords/min/C#-2-min-chord-1.wav,min,C#
100,0.00012239367,0.0042076875,0.0039411313,8.463594e-05,0.0007964043,7.711152e-05,0.0022810423,0.00017939665,5.2246556e-05,0.0022624594,0.0015014156,0.0017329383,,,
101,0.00019563915,0.00019004564,0.000113892995,0.0062821656,0.00025346136,0.00032870434,0.0002599049,0.005800599,0.00035800107,6.703921e-05,0.0022790572,3.1927073e-05,,,
102,0.004095461,0.00071345724,0.0037758085,0.00013377053,0.0041141817,0.000870362,0.004677326,0.00013676716,0.002176638,0.0013117426,0.0012453443,0.0004278535,,,
103,7.055295e-05,6.450046e-05,2.3883971e-05,3.6533653e-05,8.028868e-05,3.662952e-05,3.6408273e-05,2.9725186e-05,5.9902257e-05,1.5624106e-05,6.3155785e-05,5.5979574e-05,data/chords/min/Ab-6-min-chord-2.wav,min,Ab
104,6.8555884e-05,2.749977e-05,5.1990493e-05,4.2758686e-05,5.8210433e-05,3.6483903e-05,5.9964827e-05,6.703914e-05,2.7600752e-05,4.7443886e-05,3.4873116e-05,4.9445178e-05,data/chords/dim/E-3-dim-chord-0.wav,dim,E
105,5.6039604e-05,5.4610427e-05,1.8763529e-05,6.918802e-05,5.813547e-05,1.5500547e-05,2.119622e-05,2.6883501e-05,3.45142e-05,5.9650254e-05,1.3807255e-05,4.9931114e-05,,,
106,0.0050401194,5.393002e-05,3.4646917e-05,0.0022936035,0.007981812,0.00013338657,5.5540997e-05,0.0023698818,0.0016772063,3.3032844e-05,2.9025136e-05,0.002124536,,,
107,2.6394906e-05,2.3623541e-05,1.7141636e-05,4.7005055e-05,3.3961907e-05,1.8749453e-05,2.8115723e-05,2.311013e-05,1.9979121e-05,2.5267223e-05,1.7023625e-05,3.1466407e-05,,,
108,4.731878e-05,5.3275442e-05,5.5945762e-05,6.423265e-05,2.971744e-05,3.5922825e-05,2.0502313e-05,2.88361e-05,4.227648e-05,4.032032e-05,3.1048694e-05,3.373486e-05,data/chords/dim/D-7-dim-chord-1.wav,dim,D
109,0.0007998189,0.0051411353,0.0037570354,0.0015389983,0.0037965116,0.0043874723,9.597589e-05,0.004123391,0.00020122355,0.0007200211,0.0017879728,0.002160775,,,
110,2.4388968e-05,3.2470507e-05,1.55221e-05,3.7822825e-05,6.803781e-06,9.761746e-06,2.6968111e-05,1.2375705e-05,1.8742106e-05,1.7959715e-05,6.698666e-06,2.2466342e-05,,,
111,0.021652503,0.00064332277,0.00027781917,0.00016011114,0.007950654,0.00017399731,0.00017786093,0.0035662448,7.455334e-05,3.4396227e-05,4.8088896e-05,5.5594108e-05,,,
112,0.00010929721,7.4998185e-05,0.00014624096,0.00010171903,9.570724e-05,0.00013725342,6.121529e-05,0.000103014274,0.0045255893,0.00028140817,0.00013228241,0.005454985,data/chords/maj/A-3-maj-chord-1.wav,maj,A
113,2.8536042e-05,2.9448316e-05,2.1917796e-05,3.3797194e-05,1.347972e-05,2.9518194e-05,2.9469162e-05,1.7301822e-05,3.5413042e-05,2.9669569e-05,1.628984e-05,1.556958e-05,data/chords/dim/C-4-dim-chord-2.wav,dim,C
114,6.625905e-05,4.8408372e-05,3.618234e-05,2.4743094e-05,4.5963938e-05,5.9549653e-05,4.5051594e-05,3.01054e-05,5.5482815e-05,3.4371456e-05,8.8296365e-05,5.8071782e-05,,,
115,1.7002121e-05,1.2008296e-05,2.2066308e-05,3.8605358e-05,2.4559926e-05,3.8258637e-05,2.3764649e-05,3.3895092e-05,2.2802933e-05,1.3872927e-05,3.165197e-05,1.123659e-05,,,
116,0.00070936856,0.00071473053,0.003535047,0.0015318497,0.0036683546,0.0042803334,9.03875e-05,0.0040863603,0.00020443833,0.0019595316,0.0017508437,0.0021116699,,,
117,9.447951e-05,0.00010576031,0.004240907,5.961689e-05,7.3981224e-05,0.0028895745,0.0017315518,0.0007378779,0.00010856922,0.0028928353,0.00028786756,0.0016212494,,,
118,5.715989e-05,0.0012652593,0.0026944813,0.0024275116,0.000114557864,0.002964014,0.00080001133,8.8494555e-05,0.0029869778,0.0001239267,0.0011024071,0.00020633415,,,
119,1.8950452e-05,2.3744959e-05,4.199842e-05,5.10896e-05,2.8884087e-05,1.875939e-05,1.912381e-05,2.1582138e-05,2.586682e-05,7.3125148e-06,1.4064369e-05,1.4316894e-05,,,
120,0.00011250964,0.0021435448,0.004284154,0.000115252704,5.152991e-05,0.002762053,0.0025168818,3.0544088e-05,3.5718025e-05,0.0024280061,0.001824101,3.580204e-05,data/chords/maj/Eb-2-maj-chord-1.wav,maj,Eb
121,8.062176e-05,4.1749736e-05,6.0413277e-05,3.8635004e-05,4.2056254e-05,2.950147e-05,1.7221211e-05,2.9099436e-05,2.6371408e-05,2.13863e-05,2.6241834e-05,4.2549385e-05,data/chords/dim/C#-7-dim-chord-0.wav,dim,C#
122,0.004614904,0.0010544282,0.0046837847,0.0032193714,0.0016132861,0.0040674224,0.004349837,0.0001439656,0.0043048933,0.0013405157,0.00021500248,0.0013530467,,,
123,2.8303097e-05,1.8063167e-05,1.1889516e-05,2.1709231e-05,1.806841e-05,2.3795616e-05,2.5473084e-05,2.6437008e-05,3.0835217e-05,1.8182664e-05,1.6303946e-05,2.5904914e-05,,,
124,0.00054434006,0.0002885229,0.009483066,0.00017490299,0.00020526552,0.007277817,0.0002612671,0.00025522834,0.00029218738,0.0050777025,0.00029120097,7.581924e-05,,,
125,8.3180705e-05,7.706133e-05,6.5904664e-05,6.747885e-05,1.9534313e-05,3.54226e-05,6.137577e-05,6.163081e-05,4.8468788e-05,1.8611498e-05,6.0697683e-05,0.0001414986,data/chords/maj/Ab-6-maj-chord-0.wav,maj,Ab
126,0.00046042335,0.026659444,0.0003336195,0.00011924269,0.007982696,0.00020228417,0.00014480222,0.0001741185,0.00014944065,0.00018578359,0.0052604172,0.00052411883,,,
127,6.629605e-05,0.00014876288,0.00017502705,0.0055504153,0.000114278184,6.720145e-05,0.0020711964,5.9082424e-05,0.0016971324,3.0643623e-05,0.0018402803,0.0014159187,,,
128,0.003799784,0.0072569684,5.8986963e-05,8.119015e-05,0.0023198659,0.0041309376,7.5168e-05,4.6346027e-05,0.0018490804,0.0020741974,2.8268563e-05,2.5120293e-05,,,
129,2.2737162e-05,1.881555e-05,2.1342892e-05,2.1641754e-05,1.9663987e-05,3.179098e-05,1.7885262e-05,2.8025172e-05,2.7927606e-05,1.23482205e-05,1.8380508e-05,2.5281532e-05,data/chords/maj/F-1-maj-chord-1.wav,maj,F
130,0.022080079,0.000753672,0.00033832842,0.00015317934,0.008134038,0.00020934167,0.00018072383,0.00012388038,0.00012413086,0.002973755,3.4065604e-05,4.4249275e-05,,,
131,0.00016284187,0.00024259176,0.010777992,0.00018752376,8.576471e-05,0.0001988413,0.005480721,6.402386e-05,8.367631e-05,0.002390046,0.002454795,3.705366e-05,data/chords/maj/Eb-3-maj-chord-0.wav,maj,Eb
132,8.348882e-05,0.00010747359,6.101565e-05,0.00016910161,7.720476e-05,8.9841735e-05,0.00012364241,6.0769766e-05,9.774313e-05,0.0038724095,0.00022819011,0.00016461495,,,
133,0.0001777576,0.005506415,0.0006520597,0.0032547428,0.0009577653,0.0042237113,0.0042734123,0.00013570313,0.0043145926,0.0007475854,0.00020368755,0.003671087,,,
134,0.00010338985,0.00018157774,0.00019291427,0.00018055642,0.008601446,0.00021415896,0.0002137688,0.00026532574,0.00516279,0.0002842924,3.2328582e-05,0.00016251825,,,
